1691 29/04/06| 2,7,16,19,23,32| 8
1690 25/04/06| 12,19,21,26,32,33| 1
1689 22/04/06| 5,14,20,21,23,28| 1
1688 19/04/06| 1,3,5,15,20,26| 10
1687 15/04/06| 1,2,5,10,11,24| 8
1686 11/04/06| 19,21,25,28,31,34| 10
1685 08/04/06| 6,8,9,17,27,29| 2
1684 06/04/06| 8,12,16,18,25,28| 3
1683 04/04/06| 1,11,14,16,26,27| 4
1682 01/04/06| 1,6,12,16,22,33| 4
1681 28/03/06| 1,5,8,24,25,28| 4
1680 25/03/06| 2,6,12,23,28,32| 10
1679 21/03/06| 3,12,13,20,28,32| 5
1678 18/03/06| 3,14,18,24,27,30| 6
1677 14/03/06| 9,15,16,18,25,27| 4
1676 11/03/06| 4,5,6,16,19,22| 5
1675 07/03/06| 1,3,7,24,29,30| 3
1674 04/03/06| 12,13,26,28,29,30| 2
1673 02/03/06| 6,10,16,22,27,29| 9
1672 28/02/06| 1,3,11,16,18,30| 1
1671 25/02/06| 4,5,21,22,32,34| 10
1670 21/02/06| 1,4,11,23,26,29| 3
1669 18/02/06| 1,2,8,12,31,33| 6
1668 14/02/06| 8,16,23,26,28,29| 2
1667 11/02/06| 8,11,14,17,25,29| 5
1666 07/02/06| 8,10,22,29,33,34| 9
1665 04/02/06| 2,3,5,20,31,32| 10
1664 02/02/06| 1,3,9,20,28,34| 1
1663 31/01/06| 14,18,19,26,27,34| 5
1662 28/01/06| 2,3,9,12,18,24| 9
1661 24/01/06| 2,4,13,17,19,26| 8
1660 21/01/06| 12,21,23,24,30,31| 1
1659 17/01/06| 16,18,20,21,28,32| 1
1658 14/01/06| 1,6,9,11,16,27| 9
1657 10/01/06| 2,7,15,21,30,34| 9
1656 07/01/06| 3,5,9,20,21,28| 10
1655 03/01/06| 3,7,9,18,20,30| 8
1654 31/12/05| 6,10,17,19,21,22| 10
1653 29/12/05| 1,8,17,21,33,34| 10
1652 27/12/05| 4,8,11,25,28,29| 3
1651 24/12/05| 2,5,10,11,16,17| 7
1650 20/12/05| 4,8,16,20,24,33| 8
1649 17/12/05| 2,15,19,24,32,33| 6
1648 13/12/05| 1,8,10,28,30,32| 1
1647 10/12/05| 1,10,15,18,22,34| 1
1646 06/12/05| 3,10,14,22,29,34| 8
1645 03/12/05| 1,2,8,20,26,33| 8
1644 01/12/05| 7,15,21,26,32,33| 3
1643 29/11/05| 6,11,15,25,29,31| 4
1642 26/11/05| 1,4,6,10,32,34| 7
1641 22/11/05| 5,13,16,18,19,28| 9
1640 19/11/05| 1,4,15,22,24,33| 3
1639 15/11/05| 5,14,15,23,25,34| 7
1638 12/11/05| 2,8,16,23,24,34| 9
1637 08/11/05| 6,20,23,26,29,32| 10
1636 05/11/05| 4,7,14,20,23,27| 7
1635 01/11/05| 1,11,14,18,20,29| 3
1634 29/10/05| 6,8,10,13,27,31| 6
1633 25/10/05| 2,3,22,27,29,32| 6
1632 22/10/05| 6,8,17,23,25,28| 3
1631 18/10/05| 2,7,11,15,21,24| 5
1630 15/10/05| 6,10,13,16,26,31| 4
1629 11/10/05| 5,9,18,20,31,34| 6
1628 08/10/05| 2,12,18,20,24,34| 8
1627 05/10/05| 7,8,11,13,14,23| 10
1626 01/10/05| 6,11,13,22,30,31| 4
1625 29/09/05| 5,10,15,21,24,32| 7
1624 27/09/05| 1,3,5,14,17,19| 5
1623 20/09/05| 6,10,12,17,20,26| 9
1622 17/09/05| 3,10,11,21,23,33| 7
1621 13/09/05| 8,13,15,19,21,24| 5
1620 10/09/05| 2,12,20,26,33,34| 5
1619 06/09/05| 1,15,18,19,33,34| 8
1618 03/09/05| 12,14,15,24,27,28| 7
1617 30/08/05| 5,8,14,15,17,24| 10
1616 27/08/05| 6,13,16,19,22,27| 9
1615 23/08/05| 6,16,19,25,29,30| 2
1614 20/08/05| 13,16,25,29,30,34| 4
1613 16/08/05| 6,14,21,32,33,34| 7
1612 12/08/05| 6,7,14,23,25,26| 5
1611 09/08/05| 1,9,15,18,27,31| 2
1610 06/08/05| 2,4,8,14,17,18| 10
1609 02/08/05| 3,17,20,23,26,32| 5
1608 30/07/05| 5,9,11,24,29,34| 7
1607 26/07/05| 4,5,8,13,18,20| 5
1606 23/07/05| 6,10,11,16,30,32| 3
1605 19/07/05| 6,11,18,24,29,33| 7
1604 16/07/05| 7,11,16,17,23,31| 4
1603 12/07/05| 7,8,17,21,24,31| 1
1602 09/07/05| 6,11,14,16,28,31| 1
1601 05/07/05| 6,15,17,27,30,32| 10
1600 02/07/05| 3,4,18,20,22,32| 10
1599 28/06/05| 7,8,10,14,20,21| 9
1598 25/06/05| 6,13,21,22,28,33| 2
1597 21/06/05| 8,10,11,14,31,32| 5
1596 18/06/05| 15,18,19,25,31,34| 6
1595 14/06/05| 2,12,20,26,29,31| 9
1594 11/06/05| 9,17,27,28,29,32| 1
1593 07/06/05| 2,5,8,18,24,25| 8
1592 04/06/05| 8,16,18,21,22,25| 5
1591 31/05/05| 7,8,9,23,30,34| 7
1590 28/05/05| 8,9,13,16,23,31| 9
1589 24/05/05| 3,8,10,20,30,31| 9
1588 21/05/05| 3,9,14,19,25,29| 4
1587 17/05/05| 6,10,23,24,30,34| 10
1586 14/05/05| 4,6,17,18,20,27| 1
1585 10/05/05| 3,18,20,28,29,32| 6
1584 07/05/05| 6,20,25,26,27,33| 7
1583 03/05/05| 1,3,10,22,30,32| 3
1582 30/04/05| 2,7,20,25,27,32| 3
1581 26/04/05| 5,10,16,19,21,27| 2
1580 22/04/05| 3,15,16,18,22,33| 9
1579 19/04/05| 1,5,8,10,29,31| 4
1578 16/04/05| 1,7,12,17,19,20| 4
1577 12/04/05| 8,14,16,21,28,30| 5
1576 09/04/05| 5,11,12,15,25,32| 1
1575 05/04/05| 3,4,9,23,29,30| 8
1574 02/04/05| 1,2,18,26,29,32| 8
1573 29/03/05| 1,9,22,24,25,26| 8
1572 26/03/05| 1,11,12,15,23,32| 4
1571 22/03/05| 1,8,12,13,21,30| 5
1570 19/03/05| 1,8,13,18,20,24| 7
1569 15/03/05| 10,12,19,21,26,30| 7
1568 12/03/05| 9,15,16,22,24,29| 5
1567 08/03/05| 1,3,16,20,21,26| 5
1566 05/03/05| 2,6,7,17,24,28| 10
1565 01/03/05| 5,9,10,29,30,34| 7
1564 26/02/05| 16,22,26,31,33,34| 1
1563 22/02/05| 5,9,12,17,25,30| 10
1562 19/02/05| 8,20,24,25,31,34| 3
1561 15/02/05| 5,8,9,21,23,33| 1
1560 12/02/05| 4,7,23,25,27,31| 6
1559 08/02/05| 7,9,16,18,21,26| 5
1558 05/02/05| 3,4,13,17,21,30| 2
1557 01/02/05| 1,11,13,18,25,30| 10
1556 29/01/05| 15,18,29,31,33,34| 2
1555 25/01/05| 8,13,21,24,29,31| 3
1554 22/01/05| 2,6,12,14,16,33| 5
1553 18/01/05| 11,16,19,24,25,29| 3
1552 15/01/05| 2,14,15,17,22,30| 10
1551 11/01/05| 8,13,17,20,27,34| 8
1550 08/01/05| 9,20,21,26,30,31| 5
1549 04/01/05| 3,11,23,26,31,33| 7
1548 31/12/04| 2,3,14,25,28,29| 6
1547 28/12/04| 11,12,16,22,23,29| 1
1546 25/12/04| 9,15,23,27,31,34| 7
1545 21/12/04| 1,2,9,17,25,26| 4
1544 18/12/04| 2,4,9,20,25,28| 5
1543 14/12/04| 1,3,18,21,23,32| 5
1542 11/12/04| 2,9,11,15,16,19| 4
1541 07/12/04| 6,10,19,21,25,26| 7
1540 04/12/04| 10,11,12,14,18,21| 1
1539 30/11/04| 3,8,9,14,20,24| 4
1538 27/11/04| 8,9,19,21,26,31| 7
1537 23/11/04| 3,12,13,18,28,29| 4
1536 20/11/04| 1,5,15,26,32,34| 8
1535 16/11/04| 3,13,14,17,23,24| 3
1534 13/11/04| 3,4,12,13,17,19| 10
1533 09/11/04| 3,4,13,22,24,28| 4
1532 06/11/04| 2,10,12,13,20,27| 5
1531 02/11/04| 2,4,6,10,11,17| 10
1530 30/10/04| 7,10,14,18,22,32| 2
1529 26/10/04| 7,8,11,12,13,22| 8
1528 23/10/04| 3,6,7,18,24,25| 2
1527 19/10/04| 2,4,17,18,21,34| 1
1526 16/10/04| 6,9,19,21,30,33| 3
1525 12/10/04| 8,15,20,24,29,33| 10
1524 09/10/04| 1,5,8,10,18,23| 9
1523 05/10/04| 8,9,17,19,26,27| 4
1522 02/10/04| 1,2,4,10,11,13| 10
1521 28/09/04| 2,3,12,17,24,33| 2
1520 25/09/04| 3,4,6,7,14,20| 6
1519 21/09/04| 9,17,20,28,30,34| 2
1518 19/09/04| 2,8,9,15,27,33| 7
1517 14/09/04| 2,7,19,21,24,28| 2
1516 11/09/04| 2,8,16,22,23,34| 10
1515 07/09/04| 1,5,9,15,21,32| 8
1514 04/09/04| 10,13,19,31,32,33| 2
1513 31/08/04| 5,11,15,16,19,27| 9
1512 28/08/04| 5,6,11,15,29,33| 10
1511 24/08/04| 7,16,20,23,27,33| 10
1510 21/08/04| 1,9,10,27,32,34| 5
1509 17/08/04| 7,10,19,30,33,34| 7
1508 14/08/04| 2,9,11,19,22,23| 7
1507 10/08/04| 2,3,14,28,30,34| 10
1506 07/08/04| 19,24,27,29,32,33| 10
1505 03/08/04| 9,13,16,24,33,34| 3
1504 31/07/04| 1,4,9,22,24,26| 3
1503 27/07/04| 2,4,8,11,23,24| 5
1502 24/07/04| 9,12,18,22,31,33| 5
1501 20/07/04| 2,4,9,10,24,26| 2
1500 17/07/04| 1,4,12,17,18,30| 7
1499 13/07/04| 1,11,13,15,20,21| 2
1498 10/07/04| 7,19,27,29,30,33| 9
1497 06/07/04| 6,13,15,18,22,27| 5
1496 03/07/04| 1,6,11,15,19,26| 9
1495 29/06/04| 7,8,9,10,23,27| 9
1494 26/06/04| 10,17,25,26,27,30| 3
1493 22/06/04| 14,22,25,28,30,34| 4
1492 19/06/04| 6,8,15,25,26,28| 7
1491 15/06/04| 5,14,15,16,17,20| 6
1490 12/06/04| 5,9,12,24,27,30| 9
1489 08/06/04| 2,6,8,16,17,19| 7
1488 05/06/04| 10,12,16,22,28,32| 6
1487 01/06/04| 2,5,11,23,24,25| 7
1486 29/05/04| 5,7,21,22,28,33| 1
1485 26/05/04| 16,19,20,22,28,31| 2
1484 22/05/04| 6,14,18,19,27,33| 5
1483 18/05/04| 5,7,9,11,24,34| 9
1482 15/05/04| 3,14,18,24,31,34| 3
1481 11/05/04| 8,14,21,23,27,29| 9
1480 08/05/04| 8,14,19,27,28,34| 2
1479 04/05/04| 6,9,14,20,28,32| 4
1478 01/05/04| 2,4,11,20,24,25| 9
1477 28/04/04| 9,11,17,19,22,27| 8
1476 24/04/04| 2,5,19,24,30,34| 6
1475 20/04/04| 10,11,13,14,17,21| 8
1474 17/04/04| 2,19,27,29,31,32| 4
1473 13/04/04| 10,11,13,15,30,32| 8
1472 10/04/04| 2,21,22,24,25,26| 6
1471 07/04/04| 11,15,18,20,22,28| 5
1470 03/04/04| 1,7,9,16,26,33| 7
1469 30/03/04| 4,7,20,21,26,32| 4
1468 27/03/04| 4,6,8,19,29,31| 9
1467 23/03/04| 2,9,13,15,16,18| 2
1466 20/03/04| 3,6,8,13,14,32| 7
1465 16/03/04| 6,7,10,12,29,32| 3
1464 12/03/04| 3,4,7,14,27,29| 2
1463 09/03/04| 12,20,24,30,35,40| 6
1462 05/03/04| 7,20,21,30,39,44| 40
1461 02/03/04| 20,21,33,37,39,40| 32
1460 27/02/04| 3,9,10,40,41,42| 35
1459 24/02/04| 4,17,19,31,36,43| 37
1458 20/02/04| 5,6,9,27,33,40| 29
1457 17/02/04| 7,14,20,34,38,40| 35
1456 13/02/04| 8,18,20,36,37,40| 24
1455 10/02/04| 1,8,18,31,33,37| 6
1454 06/02/04| 9,16,18,38,40,41| 15
1453 03/02/04| 6,7,32,35,43,45| 3
1452 30/01/04| 4,14,19,20,26,40| 31
1451 27/01/04| 10,12,28,36,39,40| 43
1450 23/01/04| 3,4,9,15,23,24| 6
1449 20/01/04| 1,20,22,24,37,44| 28
1448 16/01/04| 18,20,35,37,40,45| 10
1447 13/01/04| 9,16,21,26,28,38| 25
1446 09/01/04| 4,12,13,34,38,44| 24
1445 06/01/04| 12,14,26,32,39,41| 19
1444 03/01/04| 8,20,22,25,31,35| 45
1443 30/12/03| 17,35,38,39,42,44| 13
1442 27/12/03| 10,11,21,22,36,44| 14
1441 25/12/03| 11,20,24,30,42,43| 14
1440 23/12/03| 1,16,17,18,20,30| 45
1439 20/12/03| 11,12,20,26,29,44| 6
1438 16/12/03| 1,10,25,28,32,38| 13
1437 09/12/03| 4,9,15,20,32,39| 11
1436 06/12/03| 9,12,13,18,21,42| 25
1435 02/12/03| 8,12,13,38,39,43| 22
1434 29/11/03| 2,20,21,27,30,39| 37
1433 25/11/03| 9,25,30,31,37,45| 18
1432 22/11/03| 3,17,20,28,33,35| 22
1431 18/11/03| 6,7,15,23,35,38| 28
1430 15/11/03| 4,7,21,28,33,40| 19
1429 11/11/03| 1,13,15,23,27,41| 7
1428 08/11/03| 19,20,23,28,29,43| 38
1427 04/11/03| 3,16,23,24,26,27| 21
1426 01/11/03| 6,12,14,21,26,38| 24
1425 28/10/03| 6,7,17,21,26,38| 3
1424 25/10/03| 4,7,21,23,26,36| 40
1423 21/10/03| 1,5,17,28,40,43| 23
1422 18/10/03| 9,16,18,20,22,39| 43
1421 14/10/03| 15,24,25,26,33,37| 32
1420 11/10/03| 1,11,16,28,29,31| 41
1419 07/10/03| 2,11,33,34,43,45| 7
1418 04/10/03| 3,8,11,21,26,38| 36
1417 30/09/03| 16,19,24,30,32,39| 15
1416 28/09/03| 10,17,24,32,38,41| 6
1415 23/09/03| 7,8,9,20,28,40| 14
1414 20/09/03| 2,13,18,19,27,43| 25
1413 16/09/03| 1,7,10,18,25,35| 39
1412 13/09/03| 1,9,25,29,34,38| 2
1411 09/09/03| 4,5,6,12,31,45| 27
1410 06/09/03| 5,12,21,36,37,38| 33
1409 02/09/03| 5,8,11,26,32,36| 13
1408 30/08/03| 9,10,17,28,30,41| 34
1407 26/08/03| 2,6,8,9,10,17| 36
1406 23/08/03| 3,7,11,16,19,26| 23
1405 19/08/03| 12,15,26,38,43,44| 36
1404 16/08/03| 3,18,24,27,28,37| 12
1403 12/08/03| 1,2,3,18,29,33| 27
1402 09/08/03| 8,9,16,23,27,32| 30
1401 05/08/03| 1,10,14,15,30,35| 27
1400 02/08/03| 2,3,16,20,37,45| 43
1399 29/07/03| 2,8,38,40,43,44| 31
1398 26/07/03| 6,15,18,34,42,45| 32
1397 22/07/03| 1,3,12,19,22,26| 17
1396 19/07/03| 3,8,11,18,29,40| 37
1395 15/07/03| 4,14,33,35,40,42| 11
1394 12/07/03| 12,13,21,22,28,32| 44
1393 08/07/03| 1,5,7,11,24,41| 9
1392 05/07/03| 10,11,18,26,35,36| 33
1391 01/07/03| 14,22,27,37,42,45| 9
1390 28/06/03| 7,12,15,35,40,41| 39
1389 24/06/03| 10,13,29,32,35,44| 21
1388 21/06/03| 7,11,20,28,35,36| 39
1387 17/06/03| 18,26,31,35,41,42| 22
1386 14/06/03| 1,5,26,31,36,43| 13
1385 10/06/03| 6,9,15,29,34,40| 22
1384 07/06/03| 5,18,21,28,39,40| 26
1383 03/06/03| 2,11,16,23,29,36| 41
1382 31/05/03| 6,12,13,28,35,45| 22
1381 27/05/03| 19,20,27,38,39,41| 28
1380 24/05/03| 1,4,14,20,33,43| 37
1379 20/05/03| 10,12,21,26,32,41| 45
1378 17/05/03| 14,21,25,32,34,37| 2
1377 13/05/03| 8,19,25,30,33,42| 44
1376 10/05/03| 2,11,14,20,28,44| 12
1375 07/05/03| 1,2,3,11,16,20| 18
1374 03/05/03| 7,10,17,18,35,40| 22
1373 29/04/03| 1,4,11,39,40,41| 22
1372 26/04/03| 2,5,9,15,23,42| 18
1371 23/04/03| 5,12,13,29,31,37| 11
1370 19/04/03| 18,21,26,33,40,42| 37
1369 15/04/03| 14,16,23,34,37,40| 18
1368 12/04/03| 13,16,20,23,30,42| 29
1367 08/04/03| 8,19,26,39,41,44| 30
1366 05/04/03| 5,7,13,19,31,35| 23
1365 01/04/03| 15,20,23,25,27,28| 14
1364 29/03/03| 4,5,8,28,40,43| 34
1363 25/03/03| 1,2,9,12,26,45| 8
1362 22/03/03| 5,6,7,15,22,30| 2
1361 18/03/03| 1,11,19,28,35,43| 13
1360 15/03/03| 15,18,25,27,29,40| 2
1359 11/03/03| 15,18,24,34,35,45| 29
1358 08/03/03| 4,5,19,24,27,40| 28
1357 04/03/03| 2,5,18,30,40,43| 44
1356 01/03/03| 2,5,10,26,32,39| 40
1355 25/02/03| 15,16,17,36,38,41| 22
1354 22/02/03| 8,15,21,27,36,37| 44
1353 18/02/03| 3,17,19,30,37,41| 14
1352 15/02/03| 4,7,18,21,30,44| 5
1351 11/02/03| 25,30,32,34,37,40| 39
1350 08/02/03| 7,9,23,36,38,41| 33
1349 04/02/03| 14,20,25,27,35,36| 37
1348 01/02/03| 6,24,25,27,28,45| 42
1347 28/01/03| 11,17,24,29,32,36| 3
1346 25/01/03| 6,9,18,23,30,42| 26
1345 21/01/03| 14,15,23,24,35,36| 12
1344 18/01/03| 7,9,15,23,41,43| 14
1343 14/01/03| 1,2,18,23,24,36| 43
1342 11/01/03| 11,16,17,20,35,45| 31
1341 07/01/03| 5,6,12,29,38,45| 44
1340 04/01/03| 8,17,18,22,31,45| 15
1339 31/12/02| 2,5,8,24,34,40| 44
1338 28/12/02| 1,2,5,21,32,41| 19
1337 24/12/02| 3,13,17,39,43,45| 2
1336 21/12/02| 15,23,26,29,37,44| 36
1335 17/12/02| 2,7,23,24,31,37| 27
1334 14/12/02| 5,9,10,16,24,26| 42
1333 10/12/02| 4,10,26,31,32,45| 41
1332 07/12/02| 11,16,19,24,31,44| 25
1331 03/12/02| 7,8,12,17,31,36| 13
1330 30/11/02| 8,14,22,28,30,39| 11
1329 26/11/02| 7,14,15,17,27,43| 45
1328 23/11/02| 8,17,20,25,28,45| 18
1327 19/11/02| 6,14,24,28,30,35| 39
1326 16/11/02| 14,18,28,30,38,39| 42
1325 12/11/02| 11,19,34,35,37,40| 2
1324 09/11/02| 8,10,25,28,31,36| 44
1323 05/11/02| 3,18,20,25,31,35| 42
1322 02/11/02| 3,13,18,20,21,33| 2
1321 29/10/02| 7,13,17,22,43,45| 35
1320 26/10/02| 2,5,10,11,17,35| 3
1319 22/10/02| 1,13,17,20,37,43| 33
1318 19/10/02| 2,7,11,17,25,28| 29
1317 15/10/02| 6,11,17,19,24,36| 38
1316 12/10/02| 10,13,22,24,35,37| 1
1315 08/10/02| 1,18,34,35,41,42| 2
1314 05/10/02| 5,10,22,32,34,37| 27
1313 01/10/02| 5,9,14,24,30,43| 7
1312 28/09/02| 8,11,16,21,34,36| 17
1311 24/09/02| 20,21,24,28,30,35| 45
1310 21/09/02| 4,6,8,19,36,42| 2
1309 17/09/02| 12,14,20,22,31,40| 19
1308 14/09/02| 1,2,7,26,27,32| 12
1307 10/09/02| 6,8,17,22,31,39| 15
1306 08/09/02| 12,21,23,26,44,45| 11
1305 03/09/02| 8,17,19,29,36,37| 26
1304 31/08/02| 2,9,10,12,18,24| 41
1303 27/08/02| 12,25,26,28,30,44| 41
1302 24/08/02| 11,14,18,23,30,39| 1
1301 20/08/02| 6,8,26,27,32,33| 23
1300 17/08/02| 6,7,9,19,25,30| 27
1299 13/08/02| 4,10,18,31,35,40| 19
1298 10/08/02| 4,8,15,23,31,32| 5
1297 06/08/02| 2,5,9,12,21,27| 20
1296 03/08/02| 6,17,29,32,33,38| 25
1295 30/07/02| 7,9,10,21,22,39| 32
1294 27/07/02| 4,9,12,16,20,24| 14
1293 23/07/02| 7,11,16,25,31,38| 32
1292 20/07/02| 1,17,25,35,38,45| 26
1291 16/07/02| 8,14,17,24,35,41| 25
1290 13/07/02| 6,11,14,16,19,33| 21
1289 09/07/02| 12,14,24,25,34,40| 16
1288 06/07/02| 3,7,10,24,35,43| 20
1287 02/07/02| 5,13,19,21,25,32| 4
1286 29/06/02| 1,11,16,35,38,44| 33
1285 25/06/02| 10,21,28,30,31,35| 19
1284 22/06/02| 12,20,31,38,39,43| 7
1283 18/06/02| 13,17,23,36,37,42| 45
1282 15/06/02| 21,23,31,33,37,43| 30
1281 11/06/02| 6,11,13,23,28,44| 38
1280 08/06/02| 20,22,24,30,32,43| 31
1279 04/06/02| 7,12,17,21,33,40| 45
1278 01/06/02| 2,21,32,38,44,45| 25
1277 28/05/02| 4,6,19,26,29,38| 34
1276 25/05/02| 16,20,21,27,33,38| 2
1275 21/05/02| 6,11,12,22,23,27| 35
1274 18/05/02| 4,5,27,37,42,43| 38
1273 14/05/02| 2,9,12,19,22,32| 14
1272 11/05/02| 9,13,17,22,35,44| 16
1271 07/05/02| 5,26,30,33,34,37| 27
1270 04/05/02| 7,15,17,18,22,28| 4
1269 30/04/02| 5,8,11,20,22,27| 25
1268 27/04/02| 5,11,17,39,40,43| 21
1267 23/04/02| 9,14,26,31,41,43| 29
1266 20/04/02| 1,3,7,14,15,44| 31
1265 17/04/02| 5,6,11,26,34,35| 44
1264 13/04/02| 1,8,17,24,27,42| 13
1263 09/04/02| 1,7,26,35,40,44| 21
1262 06/04/02| 10,37,38,40,43,45| 39
1261 03/04/02| 5,10,21,25,27,34| 23
1260 30/03/02| 4,12,19,27,40,43| 30
1259 26/03/02| 7,8,10,11,18,36| 21
1258 23/03/02| 2,5,10,15,26,42| 7
1257 19/03/02| 4,12,13,18,38,45| 30
1256 16/03/02| 8,18,22,31,39,45| 23
1255 12/03/02| 3,5,27,35,43,44| 23
1254 09/03/02| 1,10,14,16,26,37| 33
1253 05/03/02| 13,18,22,27,29,33| 25
1252 02/03/02| 8,11,23,36,43,44| 33
1251 26/02/02| 1,5,11,20,33,43| 23
1250 23/02/02| 2,6,14,25,30,31| 38
1249 19/02/02| 1,14,16,20,28,45| 19
1248 16/02/02| 2,8,14,22,40,41| 17
1247 12/02/02| 4,11,13,20,43,45| 42
1246 09/02/02| 6,7,18,20,25,27| 29
1245 05/02/02| 5,8,18,21,29,37| 16
1244 02/02/02| 2,8,9,20,28,33| 44
1243 29/01/02| 8,19,28,35,42,43| 30
1242 26/01/02| 9,16,21,23,26,44| 8
1241 22/01/02| 1,5,16,39,42,45| 44
1240 19/01/02| 6,10,13,19,21,39| 27
1239 15/01/02| 3,4,9,20,31,45| 21
1238 12/01/02| 5,22,24,34,40,42| 36
1237 08/01/02| 2,4,13,16,17,19| 38
1236 05/01/02| 1,9,15,18,27,34| 10
1235 01/01/02| 8,10,21,26,41,43| 25
1234 29/12/01| 2,17,26,30,33,41| 31
1233 25/12/01| 1,14,33,35,37,44| 18
1232 22/12/01| 1,6,9,18,27,28| 15
1231 18/12/01| 1,15,25,33,35,38| 13
1230 15/12/01| 11,15,23,29,31,37| 26
1229 11/12/01| 8,15,19,20,27,33| 23
1228 08/12/01| 2,10,17,19,34,39| 14
1227 04/12/01| 1,3,7,13,16,24| 29
1226 01/12/01| 8,19,20,23,36,37| 11
1225 27/11/01| 1,3,7,18,40,43| 33
1224 24/11/01| 1,13,22,32,42,43| 9
1223 20/11/01| 6,9,12,15,23,42| 32
1222 17/11/01| 4,7,16,17,38,40| 22
1221 13/11/01| 2,4,15,19,29,42| 23
1220 10/11/01| 3,8,12,22,31,42| 44
1219 06/11/01| 2,11,29,34,36,40| 38
1218 03/11/01| 7,9,15,16,28,34| 1
1217 30/10/01| 3,16,24,27,31,33| 23
1216 27/10/01| 14,16,21,22,29,38| 6
1215 23/10/01| 9,12,30,31,37,44| 24
1214 20/10/01| 1,4,5,12,34,42| 17
1213 16/10/01| 2,21,23,25,30,40| 27
1212 13/10/01| 12,33,36,39,40,42| 34
1211 09/10/01| 19,26,35,37,41,42| 10
1210 06/10/01| 8,15,16,19,37,45| 26
1209 02/10/01| 5,12,26,28,34,39| 16
1208 29/09/01| 1,9,12,18,19,20| 17
1207 25/09/01| 8,14,25,36,37,44| 16
1206 22/09/01| 2,22,23,29,35,44| 27
1205 19/09/01| 1,4,16,28,33,38| 2
1204 15/09/01| 2,7,13,22,34,38| 16
1203 11/09/01| 1,11,15,29,38,43| 30
1202 08/09/01| 3,9,14,15,17,42| 24
1201 04/09/01| 4,5,7,13,15,31| 34
1200 01/09/01| 7,10,12,19,21,28| 6
1199 28/08/01| 2,17,24,30,31,45| 41
1198 25/08/01| 21,25,26,31,37,44| 38
1197 21/08/01| 7,23,29,33,36,45| 31
1196 18/08/01| 7,21,30,33,34,45| 40
1195 14/08/01| 6,10,13,17,18,32| 35
1194 11/08/01| 9,11,25,37,41,43| 38
1193 07/08/01| 4,5,8,27,36,40| 35
1192 04/08/01| 1,3,29,34,40,42| 7
1191 31/07/01| 6,14,15,17,20,37| 23
1190 27/07/01| 4,6,20,30,33,41| 14
1189 24/07/01| 4,9,11,21,33,44| 5
1188 21/07/01| 2,9,12,19,20,25| 45
1187 17/07/01| 2,7,17,23,25,42| 33
1186 14/07/01| 2,7,8,19,26,41| 12
1185 10/07/01| 2,4,5,13,26,32| 33
1184 07/07/01| 18,21,26,30,42,44| 15
1183 03/07/01| 8,16,17,26,27,43| 1
1182 30/06/01| 1,5,7,11,37,45| 23
1181 26/06/01| 20,24,30,31,37,41| 35
1180 23/06/01| 2,21,22,33,39,44| 25
1179 19/06/01| 10,19,22,24,38,42| 11
1178 16/06/01| 5,8,9,22,24,41| 7
1177 12/06/01| 4,14,24,31,38,39| 17
1176 09/06/01| 8,9,13,27,31,41| 11
1175 05/06/01| 2,11,12,16,40,44| 3
1174 02/06/01| 3,19,26,27,29,40| 35
1173 29/05/01| 4,10,13,29,32,43| 44
1172 26/05/01| 3,6,11,19,33,43| 8
1171 22/05/01| 6,9,12,23,33,45| 41
1170 19/05/01| 12,21,27,30,37,44| 7
1169 15/05/01| 12,19,23,29,31,39| 34
1168 12/05/01| 4,7,13,18,32,40| 28
1167 08/05/01| 22,31,34,35,41,44| 6
1166 05/05/01| 2,4,6,14,21,43| 36
1165 01/05/01| 9,11,16,18,31,36| 42
1164 28/04/01| 6,7,12,17,20,37| 26
1163 24/04/01| 13,19,25,32,40,42| 9
1162 21/04/01| 4,7,13,15,35,45| 8
1161 17/04/01| 21,24,27,36,44,45| 2
1160 14/04/01| 6,13,15,32,44,45| 35
1159 10/04/01| 17,18,26,33,37,42| 1
1158 06/04/01| 12,19,22,29,30,41| 14
1157 03/04/01| 6,22,27,37,42,43| 34
1156 31/03/01| 4,21,25,30,31,34| 2
1155 27/03/01| 4,8,12,22,24,45| 42
1154 24/03/01| 3,6,22,24,28,38| 40
1153 20/03/01| 7,16,25,26,29,42| 37
1152 17/03/01| 4,8,10,16,39,40| 12
1151 13/03/01| 3,4,15,21,23,40| 39
1150 10/03/01| 2,10,18,25,33,36| 41
1149 06/03/01| 4,10,25,28,31,41| 24
1148 03/03/01| 1,13,18,19,39,43| 6
1147 27/02/01| 3,11,18,28,32,36| 40
1146 24/02/01| 5,7,30,35,40,44| 33
1145 20/02/01| 20,35,36,40,43,45| 15
1144 17/02/01| 1,10,11,39,43,44| 25
1143 13/02/01| 3,9,11,17,22,24| 16
1142 10/02/01| 11,16,18,26,30,39| 22
1141 06/02/01| 22,23,27,30,36,44| 21
1140 03/02/01| 4,7,11,24,26,38| 6
1139 30/01/01| 5,10,20,23,24,45| 33
1138 27/01/01| 12,23,25,29,37,40| 19
1137 23/01/01| 2,12,16,22,27,32| 7
1136 20/01/01| 2,4,22,23,32,34| 21
1135 16/01/01| 8,17,28,32,35,39| 5
1134 13/01/01| 14,20,26,31,42,45| 4
1133 09/01/01| 2,5,13,29,30,32| 12
1132 06/01/01| 3,26,29,40,42,45| 16
